enqueue_latency_ns,dequeue_latency_ns
379.975,989.936
389.975,609.96
729.953,899.941
309.98,599.961
459.97,1259.92
349.977,869.943
509.967,669.956
459.97,1309.91
429.972,729.953
589.962,969.937
459.97,709.954
409.973,1049.93
419.973,379.975
639.958,1379.91
309.98,1569.9
1309.91,1289.92
689.955,1009.93
519.966,789.949
549.964,819.947
499.967,1029.93
519.966,1549.9
429.972,659.957
339.978,759.951
319.979,789.949
309.98,1229.92
609.96,769.95
389.975,1479.9
529.966,829.946
429.972,1659.89
309.98,899.941
319.979,2429.84
619.96,2089.86
309.98,1089.93
699.954,869.943
369.976,1009.93
309.98,929.94
489.968,969.937
359.977,899.941
449.971,949.938
339.978,1239.92
299.98,939.939
319.979,869.943
359.977,939.939
429.972,899.941
599.961,899.941
409.973,479.969
319.979,919.94
1619.89,829.946
509.967,1769.88
579.962,889.942
399.974,599.961
509.967,999.935
309.98,1469.9
449.971,1129.93
379.975,889.942
389.975,1709.89
319.979,1359.91
389.975,369.976
499.967,1569.9
319.979,1039.93
439.971,1479.9
409.973,959.938
429.972,1239.92
309.98,1009.93
429.972,969.937
549.964,709.954
399.974,1149.93
309.98,709.954
519.966,799.948
349.977,899.941
319.979,879.943
409.973,1629.89
319.979,979.936
319.979,629.959
399.974,1289.92
539.965,729.953
439.971,919.94
429.972,999.935
539.965,769.95
1379.91,1049.93
649.958,919.94
299.98,539.965
519.966,1009.93
519.966,479.969
209.986,1059.93
479.969,1019.93
629.959,719.953
429.972,719.953
399.974,799.948
419.973,779.949
659.957,1999.87
429.972,1479.9
349.977,739.952
819.947,639.958
529.966,1489.9
319.979,1499.9
289.981,1639.89
839.945,1059.93
419.973,1149.93
549.964,1509.9
509.967,619.96
519.966,1009.93
299.98,729.953
309.98,1469.9
399.974,739.952
709.954,2009.87
319.979,1109.93
309.98,1149.93
399.974,1299.92
409.973,799.948
449.971,1479.9
1599.9,1029.93
519.966,979.936
429.972,709.954
309.98,1209.92
449.971,1149.93
509.967,999.935
519.966,589.962
319.979,639.958
319.979,1099.93
319.979,609.96
319.979,719.953
629.959,749.951
319.979,899.941
439.971,1749.89
319.979,829.946
809.947,889.942
319.979,569.963
549.964,899.941
229.985,1429.91
429.972,1059.93
379.975,1119.93
389.975,879.943
399.974,1069.93
389.975,809.947
449.971,709.954
399.974,669.956
469.969,1279.92
309.98,1579.9
729.953,799.948
459.97,899.941
319.979,869.943
319.979,729.953
1389.91,1459.91
519.966,729.953
509.967,859.944
459.97,699.954
309.98,1089.93
519.966,1309.91
429.972,689.955
409.973,1169.92
309.98,919.94
319.979,589.962
609.96,1919.88
519.966,939.939
429.972,729.953
439.971,609.96
319.979,1549.9
669.956,1359.91
429.972,1729.89
339.978,729.953
519.966,769.95
399.974,689.955
699.954,889.942
539.965,1179.92
479.969,1409.91
529.966,1079.93
349.977,809.947
399.974,839.945
669.956,1729.89
399.974,739.952
169.989,709.954
319.979,739.952
659.957,1299.92
609.96,1369.91
1339.91,1429.91
769.95,1179.92
459.97,879.943
619.96,1619.89
399.974,999.935
319.979,659.957
519.966,829.946
509.967,809.947
449.971,589.962
369.976,619.96
559.964,1089.93
809.947,1129.93
429.972,999.935
409.973,729.953
509.967,1269.92
299.98,979.936
429.972,769.95
299.98,1689.89
429.972,989.936
469.969,1409.91
369.976,1569.9
479.969,1389.91
319.979,999.935
499.967,1139.93
319.979,879.943
369.976,1309.91
759.951,1099.93
409.973,519.966
319.979,1269.92
419.973,749.951
329.979,929.94
499.967,879.943
1059.93,629.959
519.966,1219.92
539.965,829.946
519.966,1089.93
559.964,1219.92
449.971,949.938
379.975,839.945
429.972,1249.92
409.973,759.951
749.951,1069.93
619.96,1339.91
509.967,789.949
309.98,1079.93
299.98,569.963
309.98,709.954
399.974,1489.9
449.971,1379.91
519.966,1569.9
49.9967,569.963
449.971,1409.91
439.971,529.966
489.968,989.936
409.973,669.956
529.966,839.945
319.979,1759.89
479.969,839.945
399.974,1019.93
599.961,949.938
379.975,839.945
469.969,489.968
489.968,1539.9
589.962,1279.92
1329.91,739.952
459.97,799.948
499.967,809.947
409.973,459.97
529.966,709.954
349.977,1259.92
429.972,879.943
509.967,799.948
599.961,589.962
389.975,999.935
339.978,979.936
299.98,699.954
319.979,1139.93
459.97,2399.84
499.967,969.937
319.979,749.951
389.975,979.936
319.979,1259.92
349.977,969.937
319.979,969.937
419.973,969.937
389.975,1169.92
359.977,639.958
319.979,839.945
389.975,669.956
599.961,579.962
309.98,719.953
489.968,629.959
319.979,1389.91
399.974,369.976
389.975,679.956
619.96,509.967
1029.93,609.96
669.956,1229.92
649.958,819.947
169.989,1039.93
409.973,1059.93
319.979,649.958
439.971,869.943
529.966,839.945
299.98,1049.93
579.962,1499.9
489.968,669.956
499.967,739.952
399.974,669.956
639.958,829.946
319.979,1219.92
629.959,829.946
399.974,539.965
469.969,1399.91
319.979,1469.9
309.98,1309.91
389.975,809.947
299.98,859.944
469.969,839.945
399.974,809.947
169.989,1599.9
389.975,889.942
389.975,2119.86
499.967,1959.87
439.971,489.968
529.966,1469.9
569.963,729.953
409.973,939.939
1759.89,1409.91
619.96,789.949
409.973,1359.91
309.98,749.951
309.98,739.952
399.974,919.94
559.964,839.945
309.98,639.958
399.974,1059.93
419.973,739.952
319.979,1199.92
329.979,869.943
439.971,899.941
529.966,1609.9
339.978,819.947
319.979,829.946
419.973,1199.92
399.974,819.947
439.971,1189.92
319.979,1029.93
319.979,549.964
389.975,1109.93
629.959,1069.93
259.983,1139.93
389.975,1019.93
579.962,1249.92
399.974,1219.92
519.966,699.954
329.979,429.972
539.965,759.951
329.979,1009.93
739.952,1339.91
1229.92,729.953
459.97,419.973
429.972,1559.9
519.966,6339.59
309.98,1059.93
399.974,909.941
429.972,819.947
329.979,889.942
479.969,989.936
499.967,949.938
319.979,1609.9
399.974,879.943
389.975,799.948
379.975,679.956
399.974,859.944
329.979,1099.93
409.973,1889.88
419.973,1169.92
469.969,1449.91
399.974,859.944
409.973,1119.93
319.979,1239.92
449.971,739.952
319.979,619.96
519.966,819.947
319.979,559.964
379.975,989.936
529.966,639.958
399.974,1079.93
339.978,1039.93
319.979,549.964
629.959,859.944
1079.93,839.945
429.972,1369.91
429.972,1669.89
299.98,1189.92
309.98,1459.91
319.979,1929.87
549.964,1109.93
389.975,1189.92
589.962,519.966
309.98,829.946
609.96,639.958
409.973,759.951
439.971,839.945
539.965,669.956
819.947,949.938
4389.71,689.955
329.979,1249.92
399.974,679.956
329.979,1169.92
419.973,1039.93
599.961,1319.91
419.973,1509.9
669.956,1449.91
329.979,649.958
549.964,799.948
319.979,1419.91
339.978,539.965
699.954,1159.92
449.971,959.938
409.973,1639.89
419.973,929.94
319.979,809.947
959.938,1769.88
519.966,609.96
399.974,739.952
309.98,679.956
509.967,639.958
469.969,1219.92
589.962,619.96
479.969,929.94
489.968,819.947
389.975,1009.93
429.972,689.955
489.968,829.946
319.979,1389.91
419.973,1579.9
749.951,719.953
449.971,829.946
159.99,1679.89
659.957,589.962
459.97,999.935
309.98,849.945
309.98,1099.93
319.979,879.943
339.978,849.945
319.979,699.954
369.976,1529.9
499.967,759.951
459.97,1059.93
399.974,969.937
419.973,1269.92
439.971,1589.9
259.983,859.944
319.979,799.948
1319.91,1399.91
539.965,819.947
439.971,1599.9
349.977,1039.93
519.966,939.939
449.971,629.959
499.967,1469.9
309.98,1889.88
549.964,959.938
369.976,639.958
379.975,829.946
609.96,2209.86
519.966,659.957
559.964,979.936
399.974,579.962
499.967,969.937
609.96,769.95
519.966,469.969
399.974,1649.89
459.97,1309.91
489.968,839.945
429.972,559.964
359.977,669.956
399.974,539.965
619.96,849.945
359.977,699.954
329.979,829.946
309.98,1819.88
639.958,789.949
319.979,689.955
319.979,1069.93
419.973,979.936
1089.93,1969.87
629.959,989.936
529.966,939.939
499.967,529.966
549.964,1439.91
479.969,1149.93
349.977,1049.93
349.977,1029.93
399.974,1959.87
309.98,1519.9
459.97,1279.92
319.979,969.937
489.968,1699.89
689.955,699.954
629.959,1089.93
539.965,1069.93
319.979,1819.88
489.968,739.952
559.964,1379.91
459.97,709.954
309.98,1279.92
319.979,1079.93
319.979,999.935
319.979,719.953
699.954,699.954
399.974,949.938
409.973,929.94
329.979,879.943
369.976,909.941
499.967,469.969
319.979,1649.89
549.964,1259.92
1699.89,749.951
869.943,1069.93
319.979,1219.92
459.97,899.941
319.979,639.958
299.98,1009.93
329.979,679.956
319.979,739.952
519.966,989.936
309.98,929.94
429.972,1349.91
369.976,619.96
169.989,1059.93
719.953,839.945
509.967,699.954
329.979,1159.92
409.973,769.95
509.967,1039.93
379.975,1069.93
399.974,1049.93
429.972,1059.93
359.977,789.949
309.98,1059.93
419.973,1129.93
419.973,1899.88
309.98,1039.93
319.979,839.945
579.962,1069.93
479.969,419.973
349.977,819.947
409.973,1389.91
309.98,529.966
1209.92,1569.9
469.969,1109.93
579.962,969.937
409.973,659.957
509.967,959.938
369.976,1529.9
589.962,869.943
569.963,389.975
529.966,1229.92
509.967,1099.93
399.974,719.953
319.979,1299.92
799.948,749.951
579.962,459.97
419.973,1169.92
509.967,789.949
379.975,989.936
449.971,589.962
409.973,1119.93
399.974,1709.89
409.973,589.962
439.971,1519.9
379.975,969.937
329.979,2039.87
309.98,1509.9
309.98,829.946
469.969,969.937
319.979,969.937
399.974,1049.93
409.973,599.961
369.976,819.947
339.978,1049.93
1329.91,869.943
489.968,1499.9
349.977,839.945
359.977,769.95
399.974,1499.9
569.963,669.956
469.969,1169.92
569.963,1039.93
429.972,1319.91
469.969,1139.93
429.972,1149.93
319.979,919.94
669.956,579.962
399.974,859.944
599.961,899.941
319.979,749.951
529.966,1449.91
679.956,669.956
419.973,529.966
319.979,869.943
599.961,1119.93
389.975,1649.89
429.972,1059.93
529.966,1189.92
369.976,1219.92
419.973,749.951
479.969,509.967
309.98,819.947
319.979,809.947
399.974,719.953
549.964,1359.91
559.964,439.971
1579.9,609.96
429.972,949.938
509.967,1089.93
399.974,909.941
659.957,1059.93
309.98,809.947
319.979,799.948
449.971,839.945
429.972,1749.89
399.974,829.946
439.971,1219.92
319.979,1139.93
419.973,829.946
309.98,839.945
599.961,769.95
219.986,689.955
549.964,679.956
769.95,1769.88
519.966,949.938
529.966,859.944
399.974,759.951
419.973,689.955
319.979,1549.9
399.974,1019.93
409.973,1299.92
409.973,789.949
619.96,929.94
319.979,1239.92
319.979,639.958
449.971,689.955
509.967,839.945
489.968,879.943
1189.92,879.943
789.949,1019.93
399.974,469.969
409.973,909.941
399.974,799.948
409.973,589.962
389.975,979.936
389.975,689.955
449.971,1039.93
419.973,1479.9
389.975,779.949
309.98,829.946
409.973,679.956
389.975,1419.91
459.97,559.964
399.974,1429.91
309.98,499.967
319.979,1119.93
859.944,1869.88
489.968,1249.92
359.977,619.96
509.967,1099.93
449.971,1139.93
529.966,849.945
399.974,899.941
439.971,649.958
259.983,669.956
639.958,2319.85
339.978,1179.92
389.975,1019.93
489.968,649.958
319.979,999.935
1489.9,899.941
649.958,1189.92
319.979,1399.91
319.979,629.959
309.98,699.954
389.975,1709.89
439.971,699.954
399.974,879.943
609.96,729.953
519.966,719.953
509.967,899.941
319.979,1039.93
399.974,759.951
319.979,2389.84
319.979,1069.93
469.969,799.948
509.967,939.939
709.954,1019.93
329.979,1639.89
229.985,629.959
359.977,659.957
659.957,1099.93
639.958,1429.91
429.972,669.956
479.969,1069.93
309.98,899.941
389.975,889.942
469.969,709.954
239.984,1609.9
439.971,1019.93
409.973,1399.91
409.973,759.951
1329.91,1309.91
429.972,749.951
379.975,1049.93
369.976,869.943
409.973,819.947
389.975,1129.93
399.974,979.936
439.971,859.944
399.974,929.94
499.967,549.964
409.973,769.95
419.973,2309.85
449.971,529.966
509.967,589.962
509.967,999.935
399.974,669.956
439.971,799.948
389.975,679.956
469.969,969.937
449.971,899.941
399.974,789.949
429.972,1269.92
309.98,1139.93
349.977,1119.93
319.979,709.954
489.968,1039.93
329.979,1109.93
319.979,609.96
449.971,639.958
379.975,899.941
359.977,2159.86
349.977,899.941
1259.92,909.941
509.967,909.941
399.974,979.936
169.989,1239.92
469.969,729.953
489.968,1249.92
309.98,869.943
469.969,1629.89
409.973,1079.93
469.969,1039.93
309.98,579.962
169.989,1449.91
309.98,739.952
689.955,1719.89
379.975,769.95
329.979,1299.92
309.98,789.949
379.975,649.958
549.964,519.966
189.988,2229.85
189.988,1369.91
379.975,899.941
559.964,1239.92
489.968,839.945
439.971,779.949
469.969,1079.93
459.97,639.958
329.979,829.946
789.949,1129.93
429.972,769.95
309.98,739.952
399.974,419.973
1119.93,929.94
529.966,1329.91
749.951,799.948
509.967,869.943
399.974,1389.91
369.976,939.939
369.976,809.947
409.973,989.936
409.973,909.941
429.972,969.937
309.98,1149.93
599.961,799.948
519.966,859.944
349.977,899.941
399.974,829.946
329.979,949.938
479.969,679.956
639.958,629.959
309.98,1129.93
519.966,739.952
329.979,889.942
319.979,1019.93
299.98,879.943
319.979,1239.92
539.965,1149.93
399.974,609.96
449.971,1269.92
589.962,769.95
559.964,1019.93
469.969,869.943
299.98,749.951
469.969,629.959
1679.89,999.935
429.972,509.967
439.971,669.956
409.973,949.938
309.98,549.964
169.989,1339.91
279.982,859.944
559.964,569.963
319.979,549.964
519.966,669.956
469.969,1239.92
459.97,789.949
309.98,1199.92
439.971,759.951
399.974,599.961
409.973,529.966
849.945,459.97
419.973,1299.92
389.975,639.958
389.975,1099.93
439.971,1049.93
499.967,1039.93
319.979,519.966
469.969,799.948
369.976,699.954
399.974,1309.91
399.974,1369.91
519.966,759.951
609.96,809.947
399.974,1869.88
559.964,849.945
439.971,819.947
1459.91,909.941
429.972,519.966
409.973,1519.9
369.976,1569.9
429.972,929.94
629.959,669.956
469.969,1119.93
479.969,609.96
629.959,1179.92
339.978,909.941
519.966,279.982
539.965,1769.88
429.972,1439.91
349.977,1509.9
309.98,919.94
319.979,1809.88
389.975,709.954
509.967,719.953
329.979,1469.9
309.98,1169.92
469.969,1109.93
499.967,1029.93
309.98,969.937
319.979,539.965
479.969,799.948
749.951,769.95
279.982,999.935
409.973,939.939
399.974,1229.92
199.987,1369.91
349.977,699.954
329.979,819.947
1519.9,909.941
439.971,1689.89
419.973,919.94
479.969,739.952
399.974,1119.93
559.964,1139.93
409.973,1149.93
479.969,799.948
519.966,979.936
319.979,559.964
669.956,959.938
439.971,1109.93
629.959,759.951
469.969,729.953
319.979,1109.93
329.979,1229.92
319.979,839.945
519.966,909.941
389.975,729.953
399.974,1089.93
509.967,1509.9
309.98,1249.92
509.967,549.964
409.973,979.936
399.974,969.937
709.954,949.938
479.969,1279.92
379.975,679.956
409.973,819.947
379.975,1479.9
429.972,939.939
299.98,899.941
1399.91,1279.92
469.969,1029.93
319.979,1269.92
389.975,1489.9
619.96,819.947
529.966,689.955
319.979,809.947
509.967,1099.93
319.979,1079.93
319.979,679.956
419.973,759.951
739.952,1419.91
399.974,1029.93
519.966,999.935
519.966,969.937
559.964,1279.92
319.979,859.944
309.98,1369.91
549.964,1399.91
309.98,1089.93
319.979,839.945
409.973,719.953
319.979,609.96
689.955,1809.88
369.976,869.943
489.968,999.935
579.962,1239.92
479.969,1059.93
809.947,779.949
399.974,1839.88
459.97,1749.89
439.971,939.939
2059.87,1109.93
669.956,879.943
389.975,1539.9
309.98,1299.92
309.98,619.96
389.975,1389.91
389.975,949.938
519.966,809.947
339.978,1669.89
479.969,789.949
769.95,869.943
419.973,689.955
369.976,1029.93
369.976,799.948
429.972,839.945
429.972,2019.87
439.971,619.96
399.974,579.962
409.973,1429.91
309.98,1429.91
479.969,599.961
799.948,619.96
319.979,909.941
319.979,1489.9
649.958,1389.91
419.973,749.951
319.979,559.964
529.966,719.953
499.967,909.941
409.973,2049.87
539.965,1159.92
389.975,739.952
1249.92,1589.9
439.971,829.946
679.956,699.954
429.972,1309.91
389.975,909.941
609.96,699.954
319.979,979.936
389.975,1029.93
399.974,819.947
309.98,769.95
319.979,789.949
299.98,769.95
529.966,1189.92
329.979,1299.92
409.973,1399.91
309.98,829.946
439.971,1009.93
309.98,779.949
429.972,1449.91
539.965,799.948
399.974,769.95
539.965,1089.93
39.9974,1179.92
369.976,639.958
399.974,959.938
389.975,1599.9
389.975,1199.92
169.989,1139.93
459.97,789.949
199.987,839.945
509.967,1429.91
479.969,1609.9
1809.88,889.942
429.972,979.936
519.966,1249.92
339.978,869.943
409.973,1419.91
419.973,1029.93
319.979,679.956
369.976,499.967
409.973,799.948
319.979,1349.91
769.95,839.945
329.979,1749.89
399.974,949.938
679.956,609.96
319.979,899.941
519.966,939.939
319.979,1589.9
539.965,1309.91
309.98,1129.93
509.967,1029.93
299.98,1229.92
749.951,359.977
399.974,1149.93
399.974,1069.93
489.968,649.958
619.96,1379.91
1009.93,1549.9
519.966,989.936
619.96,459.97
379.975,1419.91
319.979,609.96
319.979,979.936
1429.91,639.958
419.973,1269.92
319.979,869.943
409.973,1259.92
479.969,949.938
389.975,709.954
499.967,1419.91
519.966,699.954
309.98,1229.92
309.98,1189.92
589.962,669.956
169.989,889.942
309.98,729.953
679.956,839.945
299.98,729.953
319.979,599.961
389.975,749.951
449.971,989.936
409.973,829.946
509.967,1169.92
319.979,1299.92
499.967,949.938
499.967,689.955
539.965,399.974
549.964,959.938
379.975,1939.87
319.979,849.945
419.973,929.94
569.963,659.957
779.949,779.949
319.979,1329.91
319.979,1329.91
1659.89,549.964
429.972,1469.9
519.966,749.951
549.964,1739.89
409.973,1279.92
379.975,619.96
399.974,749.951
309.98,1369.91
529.966,1049.93
369.976,549.964
309.98,1459.91
359.977,739.952
379.975,849.945
479.969,1099.93
429.972,1019.93
529.966,629.959
469.969,789.949
509.967,999.935
569.963,649.958
349.977,1449.91
499.967,519.966
509.967,1329.91
339.978,1319.91
409.973,739.952
319.979,889.942
439.971,839.945
319.979,729.953
319.979,799.948
309.98,659.957
489.968,859.944
419.973,699.954
319.979,839.945
1799.88,1799.88
509.967,849.945
549.964,879.943
359.977,909.941
459.97,599.961
309.98,1879.88
459.97,1659.89
389.975,839.945
369.976,979.936
419.973,909.941
609.96,1069.93
579.962,1199.92
469.969,1099.93
619.96,1009.93
319.979,1769.88
419.973,1139.93
479.969,1169.92
309.98,1429.91
399.974,939.939
319.979,979.936
379.975,449.971
799.948,899.941
389.975,1379.91
319.979,699.954
549.964,1389.91
319.979,1099.93
499.967,1009.93
439.971,879.943
459.97,879.943
609.96,899.941
289.981,1199.92
399.974,1619.89
969.937,849.945
519.966,929.94
429.972,839.945
729.953,1489.9
369.976,1449.91
459.97,1029.93
359.977,779.949
529.966,919.94
539.965,1649.89
389.975,1119.93
329.979,1249.92
319.979,1679.89
329.979,619.96
319.979,1049.93
359.977,629.959
479.969,1369.91
319.979,869.943
399.974,1329.91
309.98,659.957
389.975,1649.89
359.977,619.96
479.969,1069.93
429.972,899.941
439.971,869.943
629.959,1229.92
309.98,1229.92
549.964,689.955
389.975,729.953
399.974,1429.91
419.973,899.941
429.972,919.94
409.973,1459.91
1609.9,849.945
439.971,869.943
459.97,949.938
539.965,1079.93
489.968,1089.93
559.964,849.945
499.967,699.954
569.963,1729.89
589.962,1169.92
409.973,1169.92
659.957,719.953
609.96,1209.92
429.972,609.96
309.98,849.945
419.973,489.968
319.979,1159.92
309.98,1139.93
339.978,849.945
709.954,1249.92
319.979,1229.92
449.971,1039.93
379.975,1109.93
409.973,1459.91
399.974,1019.93
399.974,739.952
459.97,859.944
369.976,909.941
409.973,629.959
459.97,1149.93
509.967,1979.87
709.954,719.953
399.974,729.953
1349.91,1799.88
639.958,2069.87
419.973,1769.88
309.98,1019.93
659.957,1369.91
489.968,1179.92
469.969,1039.93
439.971,1339.91
399.974,1299.92
529.966,489.968
309.98,1819.88
489.968,1239.92
399.974,769.95
399.974,1719.89
499.967,1519.9
329.979,649.958
319.979,559.964
309.98,979.936
399.974,639.958
389.975,899.941
299.98,1069.93
389.975,679.956
399.974,649.958
539.965,1199.92
409.973,689.955
729.953,1549.9
369.976,999.935
279.982,769.95
409.973,1249.92
309.98,1369.91
489.968,1499.9
849.945,559.964
1609.9,1279.92
599.961,409.973
519.966,219.986
429.972,389.975
499.967,1519.9
489.968,2449.84
569.963,1749.89
619.96,669.956
319.979,799.948
369.976,389.975
419.973,1389.91
319.979,869.943
439.971,1799.88
409.973,819.947
479.969,779.949
409.973,639.958
409.973,849.945
379.975,1009.93
309.98,589.962
399.974,1179.92
349.977,839.945
439.971,1049.93
409.973,899.941
359.977,1549.9
389.975,389.975
399.974,619.96
499.967,849.945
519.966,939.939
619.96,1099.93
319.979,989.936
329.979,789.949
619.96,709.954
1199.92,809.947
509.967,729.953
329.979,589.962
309.98,939.939
439.971,509.967
529.966,839.945
229.985,1259.92
369.976,1129.93
519.966,769.95
389.975,889.942
539.965,1059.93
399.974,749.951
579.962,799.948
509.967,879.943
519.966,749.951
629.959,1349.91
459.97,1299.92
309.98,799.948
439.971,1129.93
319.979,709.954
439.971,1469.9
459.97,879.943
409.973,1099.93
519.966,729.953
409.973,949.938
369.976,1459.91
589.962,1369.91
519.966,859.944
459.97,469.969
349.977,889.942
309.98,1469.9
429.972,759.951
1179.92,1429.91
619.96,1159.92
499.967,939.939
409.973,609.96
479.969,379.975
429.972,589.962
399.974,519.966
319.979,1379.91
319.979,639.958
309.98,1049.93
469.969,1799.88
389.975,1109.93
569.963,1179.92
609.96,829.946
389.975,1089.93
349.977,699.954
339.978,1849.88
159.99,1069.93
349.977,999.935
449.971,1149.93
399.974,1109.93
319.979,619.96
309.98,569.963
499.967,539.965
319.979,729.953
429.972,689.955
449.971,1269.92
319.979,569.963
849.945,889.942
399.974,469.969
509.967,619.96
409.973,799.948
1879.88,869.943
429.972,819.947
429.972,659.957
379.975,969.937
309.98,959.938
309.98,1509.9
439.971,739.952
529.966,1529.9
289.981,599.961
379.975,999.935
619.96,1289.92
319.979,1329.91
409.973,779.949
339.978,1479.9
399.974,989.936
429.972,1089.93
459.97,1349.91
389.975,879.943
399.974,619.96
389.975,939.939
399.974,789.949
189.988,729.953
429.972,869.943
529.966,619.96
399.974,709.954
399.974,1189.92
319.979,1509.9
529.966,1609.9
629.959,769.95
419.973,1219.92
519.966,1909.88
419.973,739.952
1829.88,1959.87
559.964,1289.92
619.96,769.95
729.953,1149.93
309.98,879.943
159.99,1299.92
689.955,1079.93
449.971,559.964
399.974,639.958
349.977,939.939
319.979,939.939
479.969,789.949
319.979,1189.92
289.981,1189.92
319.979,929.94
529.966,1659.89
429.972,1069.93
409.973,989.936
459.97,959.938
689.955,1319.91
399.974,939.939
499.967,359.977
389.975,1139.93
399.974,499.967
389.975,1149.93
599.961,879.943
389.975,739.952
399.974,849.945
509.967,479.969
489.968,1629.89
319.979,849.945
399.974,969.937
1119.93,709.954
529.966,1279.92
359.977,869.943
319.979,1099.93
399.974,1629.89
319.979,1259.92
319.979,1479.9
309.98,1099.93
429.972,1169.92
619.96,569.963
319.979,1279.92
599.961,2059.87
429.972,699.954
399.974,659.957
539.965,1079.93
469.969,1059.93
719.953,559.964
509.967,789.949
319.979,809.947
359.977,689.955
649.958,1309.91
469.969,1339.91
319.979,459.97
379.975,679.956
349.977,1329.91
399.974,1009.93
529.966,939.939
509.967,739.952
409.973,729.953
309.98,1489.9
529.966,1239.92
409.973,529.966
1429.91,899.941
679.956,1479.9
319.979,959.938
399.974,899.941
329.979,1019.93
649.958,919.94
309.98,1369.91
379.975,729.953
509.967,729.953
409.973,1479.9
419.973,1209.92
769.95,1409.91
439.971,849.945
549.964,679.956
309.98,1869.88
259.983,789.949
409.973,1349.91
519.966,739.952
399.974,1479.9
559.964,849.945
319.979,749.951
269.982,1089.93
389.975,879.943
529.966,689.955
399.974,1329.91
409.973,939.939
429.972,979.936
319.979,759.951
499.967,919.94
319.979,1209.92
549.964,1219.92
319.979,1019.93
1259.92,809.947
719.953,1829.88
559.964,639.958
429.972,829.946
489.968,749.951
429.972,969.937
349.977,1749.89
429.972,849.945
319.979,1279.92
329.979,1619.89
439.971,1179.92
409.973,1129.93
459.97,1389.91
889.942,1149.93
429.972,849.945
309.98,619.96
389.975,1169.92
499.967,929.94
539.965,1209.92
429.972,929.94
609.96,709.954
489.968,1779.88
419.973,1079.93
409.973,819.947
499.967,1489.9
319.979,1219.92
439.971,1339.91
359.977,849.945
439.971,1759.89
499.967,1219.92
519.966,639.958
409.973,1859.88
1459.91,939.939
679.956,729.953
509.967,1219.92
399.974,1369.91
319.979,1359.91
419.973,639.958
319.979,599.961
339.978,1039.93
579.962,939.939
589.962,1339.91
319.979,599.961
449.971,2509.84
519.966,959.938
779.949,1359.91
319.979,1099.93
599.961,719.953
629.959,669.956
469.969,1099.93
359.977,1219.92
409.973,1079.93
529.966,769.95
319.979,749.951
329.979,889.942
319.979,839.945
559.964,1289.92
419.973,1509.9
409.973,989.936
519.966,839.945
419.973,659.957
399.974,1199.92
539.965,949.938
429.972,789.949
1389.91,699.954
499.967,1129.93
429.972,869.943
319.979,539.965
509.967,1549.9
469.969,1079.93
579.962,989.936
319.979,699.954
409.973,979.936
419.973,859.944
579.962,1089.93
319.979,619.96
609.96,1339.91
419.973,1279.92
709.954,1499.9
409.973,759.951
499.967,1109.93
559.964,839.945
459.97,899.941
349.977,679.956
479.969,889.942
519.966,1319.91
359.977,679.956
639.958,849.945
319.979,909.941
519.966,709.954
379.975,779.949
239.984,649.958
609.96,479.969
319.979,1069.93
319.979,1109.93
439.971,939.939
1299.92,679.956
799.948,1159.92
369.976,1339.91
389.975,839.945
409.973,1099.93
379.975,1119.93
319.979,1169.92
469.969,629.959
319.979,749.951
329.979,1039.93
319.979,1169.92
389.975,679.956
319.979,1389.91
319.979,669.956
399.974,1329.91
399.974,1379.91
609.96,1469.9
319.979,1139.93
449.971,1279.92
509.967,729.953
409.973,819.947
489.968,1669.89
549.964,989.936
319.979,869.943
569.963,869.943
399.974,979.936
509.967,709.954
409.973,719.953
499.967,1579.9
329.979,599.961
319.979,1059.93
619.96,809.947
889.942,1379.91
549.964,1059.93
329.979,1459.91
569.963,1339.91
769.95,949.938
479.969,1189.92
329.979,769.95
329.979,899.941
409.973,719.953
509.967,829.946
489.968,2269.85
319.979,969.937
349.977,1409.91
699.954,639.958
309.98,709.954
399.974,919.94
409.973,1249.92
729.953,819.947
379.975,1099.93
529.966,1429.91
409.973,869.943
319.979,589.962
409.973,649.958
449.971,879.943
419.973,809.947
369.976,1469.9
389.975,919.94
389.975,669.956
499.967,549.964
419.973,919.94
319.979,1469.9
229.985,1099.93
1209.92,759.951
529.966,1249.92
389.975,1219.92
459.97,879.943
449.971,1259.92
659.957,1269.92
369.976,1309.91
379.975,1609.9
319.979,1059.93
569.963,779.949
319.979,1179.92
399.974,829.946
469.969,789.949
389.975,929.94
609.96,1319.91
559.964,1179.92
499.967,1509.9
469.969,749.951
409.973,739.952
389.975,729.953
499.967,649.958
319.979,859.944
749.951,779.949
319.979,549.964
399.974,609.96
349.977,1219.92
639.958,2349.85
309.98,1169.92
509.967,939.939
669.956,1319.91
399.974,1659.89
239.984,1789.88
1319.91,1779.88
519.966,899.941
539.965,979.936
499.967,1089.93
619.96,359.977
409.973,1459.91
389.975,939.939
319.979,839.945
499.967,969.937
399.974,1399.91
509.967,1859.88
459.97,1609.9
319.979,539.965
419.973,249.984
399.974,1189.92
319.979,1859.88
409.973,859.944
849.945,959.938
319.979,759.951
389.975,989.936
579.962,989.936
409.973,1089.93
509.967,1079.93
319.979,779.949
409.973,939.939
479.969,989.936
319.979,1479.9
409.973,899.941
529.966,799.948
309.98,799.948
529.966,1009.93
499.967,1489.9
1709.89,989.936
569.963,1049.93
529.966,929.94
429.972,569.963
639.958,939.939
319.979,1279.92
